2018-11-20 00:21:32.390 [THREAD    1] [DEBUG] Illumina.SpaceDock.SpaceDock                       Configuring Job: {"ReferenceId":"use1-prod:138144045","DockerImageId":"akorobeynikov/spades_test","DockerUserName":"","DockerPassword":"","AccessToken":"[hidden]","ApiUrl":"https://api.basespace.illumina.com","CommandLine":["/home/apps/spades/bin/spades.py","--basespace","/data/input/AppSession.json"],"Options":["LaunchMode=SpotThenOnDemand","bsfs.genomesjsonurl=https://s3.amazonaws.com/use1-prd-seq-hub-appdata/use1-genomes.json"],"IsTimedOut":false}
2018-11-20 00:26:21.285 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.DockerLogic                     Inspecting container (attempt 1).
2018-11-20 00:26:21.288 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.DockerLogic                     GetContainerInfo: id = b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e, state = Docker.DotNet.Models.ContainerState
2018-11-20 00:26:21.289 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.JobExecutorLogic                ContainerInfo: {"Id":"b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e","Created":"2018-11-20T00:22:20.0920000+00:00","Path":"/home/apps/spades/bin/spades.py","Args":["--basespace","/data/input/AppSession.json"],"State":{"Status":"running","Running":true,"Pid":11295,"Error":"","StartedAt":"2018-11-20T00:22:20.579189203Z","FinishedAt":"0001-01-01T00:00:00Z"},"Image":"sha256:df50565b8e4d4628b12538efd432aadb784fdcb6079ac1c8ede0392a31b7d5bd","ResolvConfPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/resolv.conf","HostnamePath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/hostname","HostsPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/hosts","LogPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e-json.log","Name":"/app.ref_use1-prod_138144045","Driver":"overlay2","MountLabel":"","ProcessLabel":"","AppArmorProfile":"docker-default","HostConfig":{"Binds":["/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/GenomeMount/genomes:/genomes","/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/data:/data"],"ContainerIDFile":"","LogConfig":{"Type":"json-file","Config":{}},"NetworkMode":"default","RestartPolicy":{},"VolumeDriver":"","IpcMode":"private","Cgroup":"","PidMode":"","UTSMode":"","UsernsMode":"","ShmSize":67108864,"Runtime":"runc","ConsoleSize":[0,0],"Isolation":"","Memory":61167632384,"CgroupParent":"","CpusetCpus":"","CpusetMems":"","MemorySwap":-1,"OomKillDisable":false},"GraphDriver":{"Name":"overlay2","Data":{"LowerDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b-init/diff:/var/lib/docker/362144.362144/overlay2/ae2565bfdc00d681dc372f202d715995b6da5204dc3ee1be732606ec1e5f36df/diff:/var/lib/docker/362144.362144/overlay2/799f0c9d814dd1269a204cfde7cfcfb54c986777f8d6a8ee903b6aa9d49927a6/diff:/var/lib/docker/362144.362144/overlay2/bbf42bc8b538e8381c9e5bbe715d3a780c551cd0cf1a6108e7d2cb19d7049e01/diff:/var/lib/docker/362144.362144/overlay2/8f59ac0bb8c2975b0b613c4d94e341c7bf0c7eb7ceb6678e7c6d8a130ead7560/diff:/var/lib/docker/362144.362144/overlay2/52f775ff66656f1ff72aa61bedb8b69264dfb723ea1bca7134ab6ac5865c2172/diff:/var/lib/docker/362144.362144/overlay2/698de605d7cf98b0b743ae03df4fd4d618b8d8a15f8469b4b3cdca3c046afc50/diff:/var/lib/docker/362144.362144/overlay2/ad05fb73c660653a5e99fdd7d40c12c49e0efc3a8b9b6c7f36bad309362629f5/diff","MergedDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/merged","UpperDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/diff","WorkDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/work"}},"Mounts":[{"Type":"bind","Source":"/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/GenomeMount/genomes","Destination":"/genomes","Mode":"","RW":true,"Propagation":"rprivate"},{"Type":"bind","Source":"/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/data","Destination":"/data","Mode":"","RW":true,"Propagation":"rprivate"}],"Config":{"Hostname":"b93cef6f9295","Domainname":"","User":"","Env":["AppSessionId=138144045","AccessToken=[hidden]"],"Cmd":["/home/apps/spades/bin/spades.py","--basespace","/data/input/AppSession.json"],"Image":"akorobeynikov/spades_test","WorkingDir":"","Labels":{}},"NetworkSettings":{"Bridge":"","SandboxID":"56d88f731f6968baf833c65b793164b9a71fc0d6914e326c305aad3a11ab7319","LinkLocalIPv6Address":"","Ports":{},"SandboxKey":"/var/run/docker/netns/56d88f731f69","EndpointID":"c82d2dc51e9ad403bd2c326ab3e6b6b80af3bca9e6e9ee68cddbed7709edabba","Gateway":"172.17.0.1","GlobalIPv6Address":"","IPAddress":"172.17.0.4","IPPrefixLen":16,"IPv6Gateway":"","MacAddress":"02:42:ac:11:00:04","Networks":{"bridge":{"NetworkID":"9d290c4b1ddaa9041095ab81ff3b2cd48e7d92829ad85c8849e0d261021182a2","EndpointID":"c82d2dc51e9ad403bd2c326ab3e6b6b80af3bca9e6e9ee68cddbed7709edabba","Gateway":"172.17.0.1","IPAddress":"172.17.0.4","IPPrefixLen":16,"IPv6Gateway":"","GlobalIPv6Address":"","MacAddress":"02:42:ac:11:00:04"}}}}
2018-11-20 00:26:31.289 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.DockerLogic                     Inspecting container (attempt 1).
2018-11-20 00:26:31.293 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.DockerLogic                     GetContainerInfo: id = b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e, state = Docker.DotNet.Models.ContainerState
2018-11-20 00:26:31.294 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.JobExecutorLogic                ContainerInfo: {"Id":"b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e","Created":"2018-11-20T00:22:20.0920000+00:00","Path":"/home/apps/spades/bin/spades.py","Args":["--basespace","/data/input/AppSession.json"],"State":{"Status":"running","Running":true,"Pid":11295,"Error":"","StartedAt":"2018-11-20T00:22:20.579189203Z","FinishedAt":"0001-01-01T00:00:00Z"},"Image":"sha256:df50565b8e4d4628b12538efd432aadb784fdcb6079ac1c8ede0392a31b7d5bd","ResolvConfPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/resolv.conf","HostnamePath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/hostname","HostsPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/hosts","LogPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e-json.log","Name":"/app.ref_use1-prod_138144045","Driver":"overlay2","MountLabel":"","ProcessLabel":"","AppArmorProfile":"docker-default","HostConfig":{"Binds":["/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/GenomeMount/genomes:/genomes","/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/data:/data"],"ContainerIDFile":"","LogConfig":{"Type":"json-file","Config":{}},"NetworkMode":"default","RestartPolicy":{},"VolumeDriver":"","IpcMode":"private","Cgroup":"","PidMode":"","UTSMode":"","UsernsMode":"","ShmSize":67108864,"Runtime":"runc","ConsoleSize":[0,0],"Isolation":"","Memory":61167632384,"CgroupParent":"","CpusetCpus":"","CpusetMems":"","MemorySwap":-1,"OomKillDisable":false},"GraphDriver":{"Name":"overlay2","Data":{"LowerDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b-init/diff:/var/lib/docker/362144.362144/overlay2/ae2565bfdc00d681dc372f202d715995b6da5204dc3ee1be732606ec1e5f36df/diff:/var/lib/docker/362144.362144/overlay2/799f0c9d814dd1269a204cfde7cfcfb54c986777f8d6a8ee903b6aa9d49927a6/diff:/var/lib/docker/362144.362144/overlay2/bbf42bc8b538e8381c9e5bbe715d3a780c551cd0cf1a6108e7d2cb19d7049e01/diff:/var/lib/docker/362144.362144/overlay2/8f59ac0bb8c2975b0b613c4d94e341c7bf0c7eb7ceb6678e7c6d8a130ead7560/diff:/var/lib/docker/362144.362144/overlay2/52f775ff66656f1ff72aa61bedb8b69264dfb723ea1bca7134ab6ac5865c2172/diff:/var/lib/docker/362144.362144/overlay2/698de605d7cf98b0b743ae03df4fd4d618b8d8a15f8469b4b3cdca3c046afc50/diff:/var/lib/docker/362144.362144/overlay2/ad05fb73c660653a5e99fdd7d40c12c49e0efc3a8b9b6c7f36bad309362629f5/diff","MergedDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/merged","UpperDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/diff","WorkDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/work"}},"Mounts":[{"Type":"bind","Source":"/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/GenomeMount/genomes","Destination":"/genomes","Mode":"","RW":true,"Propagation":"rprivate"},{"Type":"bind","Source":"/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/data","Destination":"/data","Mode":"","RW":true,"Propagation":"rprivate"}],"Config":{"Hostname":"b93cef6f9295","Domainname":"","User":"","Env":["AppSessionId=138144045","AccessToken=[hidden]"],"Cmd":["/home/apps/spades/bin/spades.py","--basespace","/data/input/AppSession.json"],"Image":"akorobeynikov/spades_test","WorkingDir":"","Labels":{}},"NetworkSettings":{"Bridge":"","SandboxID":"56d88f731f6968baf833c65b793164b9a71fc0d6914e326c305aad3a11ab7319","LinkLocalIPv6Address":"","Ports":{},"SandboxKey":"/var/run/docker/netns/56d88f731f69","EndpointID":"c82d2dc51e9ad403bd2c326ab3e6b6b80af3bca9e6e9ee68cddbed7709edabba","Gateway":"172.17.0.1","GlobalIPv6Address":"","IPAddress":"172.17.0.4","IPPrefixLen":16,"IPv6Gateway":"","MacAddress":"02:42:ac:11:00:04","Networks":{"bridge":{"NetworkID":"9d290c4b1ddaa9041095ab81ff3b2cd48e7d92829ad85c8849e0d261021182a2","EndpointID":"c82d2dc51e9ad403bd2c326ab3e6b6b80af3bca9e6e9ee68cddbed7709edabba","Gateway":"172.17.0.1","IPAddress":"172.17.0.4","IPPrefixLen":16,"IPv6Gateway":"","GlobalIPv6Address":"","MacAddress":"02:42:ac:11:00:04"}}}}
2018-11-20 00:26:41.295 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.DockerLogic                     Inspecting container (attempt 1).
2018-11-20 00:26:41.298 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.DockerLogic                     GetContainerInfo: id = b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e, state = Docker.DotNet.Models.ContainerState
2018-11-20 00:26:41.299 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.JobExecutorLogic                ContainerInfo: {"Id":"b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e","Created":"2018-11-20T00:22:20.0920000+00:00","Path":"/home/apps/spades/bin/spades.py","Args":["--basespace","/data/input/AppSession.json"],"State":{"Status":"running","Running":true,"Pid":11295,"Error":"","StartedAt":"2018-11-20T00:22:20.579189203Z","FinishedAt":"0001-01-01T00:00:00Z"},"Image":"sha256:df50565b8e4d4628b12538efd432aadb784fdcb6079ac1c8ede0392a31b7d5bd","ResolvConfPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/resolv.conf","HostnamePath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/hostname","HostsPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/hosts","LogPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e-json.log","Name":"/app.ref_use1-prod_138144045","Driver":"overlay2","MountLabel":"","ProcessLabel":"","AppArmorProfile":"docker-default","HostConfig":{"Binds":["/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/GenomeMount/genomes:/genomes","/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/data:/data"],"ContainerIDFile":"","LogConfig":{"Type":"json-file","Config":{}},"NetworkMode":"default","RestartPolicy":{},"VolumeDriver":"","IpcMode":"private","Cgroup":"","PidMode":"","UTSMode":"","UsernsMode":"","ShmSize":67108864,"Runtime":"runc","ConsoleSize":[0,0],"Isolation":"","Memory":61167632384,"CgroupParent":"","CpusetCpus":"","CpusetMems":"","MemorySwap":-1,"OomKillDisable":false},"GraphDriver":{"Name":"overlay2","Data":{"LowerDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b-init/diff:/var/lib/docker/362144.362144/overlay2/ae2565bfdc00d681dc372f202d715995b6da5204dc3ee1be732606ec1e5f36df/diff:/var/lib/docker/362144.362144/overlay2/799f0c9d814dd1269a204cfde7cfcfb54c986777f8d6a8ee903b6aa9d49927a6/diff:/var/lib/docker/362144.362144/overlay2/bbf42bc8b538e8381c9e5bbe715d3a780c551cd0cf1a6108e7d2cb19d7049e01/diff:/var/lib/docker/362144.362144/overlay2/8f59ac0bb8c2975b0b613c4d94e341c7bf0c7eb7ceb6678e7c6d8a130ead7560/diff:/var/lib/docker/362144.362144/overlay2/52f775ff66656f1ff72aa61bedb8b69264dfb723ea1bca7134ab6ac5865c2172/diff:/var/lib/docker/362144.362144/overlay2/698de605d7cf98b0b743ae03df4fd4d618b8d8a15f8469b4b3cdca3c046afc50/diff:/var/lib/docker/362144.362144/overlay2/ad05fb73c660653a5e99fdd7d40c12c49e0efc3a8b9b6c7f36bad309362629f5/diff","MergedDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/merged","UpperDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/diff","WorkDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/work"}},"Mounts":[{"Type":"bind","Source":"/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/GenomeMount/genomes","Destination":"/genomes","Mode":"","RW":true,"Propagation":"rprivate"},{"Type":"bind","Source":"/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/data","Destination":"/data","Mode":"","RW":true,"Propagation":"rprivate"}],"Config":{"Hostname":"b93cef6f9295","Domainname":"","User":"","Env":["AppSessionId=138144045","AccessToken=[hidden]"],"Cmd":["/home/apps/spades/bin/spades.py","--basespace","/data/input/AppSession.json"],"Image":"akorobeynikov/spades_test","WorkingDir":"","Labels":{}},"NetworkSettings":{"Bridge":"","SandboxID":"56d88f731f6968baf833c65b793164b9a71fc0d6914e326c305aad3a11ab7319","LinkLocalIPv6Address":"","Ports":{},"SandboxKey":"/var/run/docker/netns/56d88f731f69","EndpointID":"c82d2dc51e9ad403bd2c326ab3e6b6b80af3bca9e6e9ee68cddbed7709edabba","Gateway":"172.17.0.1","GlobalIPv6Address":"","IPAddress":"172.17.0.4","IPPrefixLen":16,"IPv6Gateway":"","MacAddress":"02:42:ac:11:00:04","Networks":{"bridge":{"NetworkID":"9d290c4b1ddaa9041095ab81ff3b2cd48e7d92829ad85c8849e0d261021182a2","EndpointID":"c82d2dc51e9ad403bd2c326ab3e6b6b80af3bca9e6e9ee68cddbed7709edabba","Gateway":"172.17.0.1","IPAddress":"172.17.0.4","IPPrefixLen":16,"IPv6Gateway":"","GlobalIPv6Address":"","MacAddress":"02:42:ac:11:00:04"}}}}
2018-11-20 00:26:51.300 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.DockerLogic                     Inspecting container (attempt 1).
2018-11-20 00:26:51.304 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.DockerLogic                     GetContainerInfo: id = b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e, state = Docker.DotNet.Models.ContainerState
2018-11-20 00:26:51.311 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.JobExecutorLogic                ContainerInfo: {"Id":"b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e","Created":"2018-11-20T00:22:20.0920000+00:00","Path":"/home/apps/spades/bin/spades.py","Args":["--basespace","/data/input/AppSession.json"],"State":{"Status":"running","Running":true,"Pid":11295,"Error":"","StartedAt":"2018-11-20T00:22:20.579189203Z","FinishedAt":"0001-01-01T00:00:00Z"},"Image":"sha256:df50565b8e4d4628b12538efd432aadb784fdcb6079ac1c8ede0392a31b7d5bd","ResolvConfPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/resolv.conf","HostnamePath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/hostname","HostsPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/hosts","LogPath":"/var/lib/docker/362144.362144/containers/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e/b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e-json.log","Name":"/app.ref_use1-prod_138144045","Driver":"overlay2","MountLabel":"","ProcessLabel":"","AppArmorProfile":"docker-default","HostConfig":{"Binds":["/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/GenomeMount/genomes:/genomes","/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/data:/data"],"ContainerIDFile":"","LogConfig":{"Type":"json-file","Config":{}},"NetworkMode":"default","RestartPolicy":{},"VolumeDriver":"","IpcMode":"private","Cgroup":"","PidMode":"","UTSMode":"","UsernsMode":"","ShmSize":67108864,"Runtime":"runc","ConsoleSize":[0,0],"Isolation":"","Memory":61167632384,"CgroupParent":"","CpusetCpus":"","CpusetMems":"","MemorySwap":-1,"OomKillDisable":false},"GraphDriver":{"Name":"overlay2","Data":{"LowerDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b-init/diff:/var/lib/docker/362144.362144/overlay2/ae2565bfdc00d681dc372f202d715995b6da5204dc3ee1be732606ec1e5f36df/diff:/var/lib/docker/362144.362144/overlay2/799f0c9d814dd1269a204cfde7cfcfb54c986777f8d6a8ee903b6aa9d49927a6/diff:/var/lib/docker/362144.362144/overlay2/bbf42bc8b538e8381c9e5bbe715d3a780c551cd0cf1a6108e7d2cb19d7049e01/diff:/var/lib/docker/362144.362144/overlay2/8f59ac0bb8c2975b0b613c4d94e341c7bf0c7eb7ceb6678e7c6d8a130ead7560/diff:/var/lib/docker/362144.362144/overlay2/52f775ff66656f1ff72aa61bedb8b69264dfb723ea1bca7134ab6ac5865c2172/diff:/var/lib/docker/362144.362144/overlay2/698de605d7cf98b0b743ae03df4fd4d618b8d8a15f8469b4b3cdca3c046afc50/diff:/var/lib/docker/362144.362144/overlay2/ad05fb73c660653a5e99fdd7d40c12c49e0efc3a8b9b6c7f36bad309362629f5/diff","MergedDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/merged","UpperDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/diff","WorkDir":"/var/lib/docker/362144.362144/overlay2/c74d20321637939ab5f67cbe8e17212d6ab175b841059a6c33e6ec956a9bd83b/work"}},"Mounts":[{"Type":"bind","Source":"/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/data","Destination":"/data","Mode":"","RW":true,"Propagation":"rprivate"},{"Type":"bind","Source":"/media/ebs/agentdata/use1-prod_138144045_b0833afe1a54455d8c9ad732524cbd7b/GenomeMount/genomes","Destination":"/genomes","Mode":"","RW":true,"Propagation":"rprivate"}],"Config":{"Hostname":"b93cef6f9295","Domainname":"","User":"","Env":["AppSessionId=138144045","AccessToken=[hidden]"],"Cmd":["/home/apps/spades/bin/spades.py","--basespace","/data/input/AppSession.json"],"Image":"akorobeynikov/spades_test","WorkingDir":"","Labels":{}},"NetworkSettings":{"Bridge":"","SandboxID":"56d88f731f6968baf833c65b793164b9a71fc0d6914e326c305aad3a11ab7319","LinkLocalIPv6Address":"","Ports":{},"SandboxKey":"/var/run/docker/netns/56d88f731f69","EndpointID":"c82d2dc51e9ad403bd2c326ab3e6b6b80af3bca9e6e9ee68cddbed7709edabba","Gateway":"172.17.0.1","GlobalIPv6Address":"","IPAddress":"172.17.0.4","IPPrefixLen":16,"IPv6Gateway":"","MacAddress":"02:42:ac:11:00:04","Networks":{"bridge":{"NetworkID":"9d290c4b1ddaa9041095ab81ff3b2cd48e7d92829ad85c8849e0d261021182a2","EndpointID":"c82d2dc51e9ad403bd2c326ab3e6b6b80af3bca9e6e9ee68cddbed7709edabba","Gateway":"172.17.0.1","IPAddress":"172.17.0.4","IPPrefixLen":16,"IPv6Gateway":"","GlobalIPv6Address":"","MacAddress":"02:42:ac:11:00:04"}}}}
2018-11-20 00:27:01.312 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.DockerLogic                     Inspecting container (attempt 1).
2018-11-20 00:27:01.316 [THREAD Threadpool worker] [DEBUG] Illumina.SpaceDock.DockerLogic                     GetContainerInfo: id = b93cef6f92952d6e12414b16ff3bc6f6b07726e8af8350e04a179a103054b13e, state = Docker.DotNet.Models.ContainerState
